5590, 8886, 5646, 9416, 9390, 6603, 8650, 8756, 6033, 9280
6213, 6540, 7583, 6323, 7153, 6383, 6356, 6506, 0, 5606
5610, 4180, 5926, 6380, 5746, 6020, 5466, 6296, 5703, 5496
5123, 4723, 5006, 6216, 4980, 5106, 5393, 5440, 5696, 6216
7936, 8470, 7250, 7816, 6116, 6386, 6810, 5966, 6150, 6923
5130, 5410, 4763, 4840, 4990, 4913, 5136, 5083, 4236, 5300
6263, 5476, 5573, 6826, 6243, 5866, 7096, 7800, 5793, 5413
6496, 7536, 0, 7810, 8110, 7816, 6320, 8593, 9253, 7903
5420, 4320, 5526, 4643, 4843, 4876, 3766, 4743, 4833, 4003
5616, 5280, 8916, 7783, 4846, 6610, 5230, 5750, 7896, 11283
5746, 5296, 5190, 5926, 5003, 4786, 6166, 5450, 5376, 5426
8166, 7423, 8840, 7406, 7033, 7766, 7933, 5523, 7616, 6770
12960, 7703, 12826, 10810, 11900, 12933, 7823, 14006, 13090, 12216
5273, 4840, 5636, 4806, 4440, 4756, 5296, 5890, 5563, 4606
7710, 7713, 7136, 8026, 6986, 8180, 8373, 8156, 7153, 6466
5323, 4796, 5080, 5270, 4686, 3930, 5090, 5163, 4200, 4723
9860, 8796, 8200, 9866, 8610, 8193, 8806, 9380, 11236, 8500
6726, 7973, 6950, 6410, 6346, 7766, 8810, 6503, 7096, 9536
5756, 5603, 5726, 6210, 6476, 6240, 6516, 5646, 5783, 5766
6330, 9563, 7793, 6456, 7916, 7723, 7073, 7310, 7700, 8040
8790, 6916, 6770, 9743, 9840, 13976, 8200, 10673, 10520, 8413
2743, 3603, 3343, 3853, 4010, 3416, 4960, 3716, 4200, 3653
6866, 6496, 7180, 7110, 7876, 6916, 6646, 6880, 7036, 6543
2426, 2586, 2176, 2833, 3483, 2046, 2303, 2376, 3363, 2306
10163, 11330, 10070, 9770, 8300, 11243, 10043, 8540, 8090, 10220
8300, 9663, 6686, 7116, 8676, 6600, 6700, 8150, 6793, 7376
6676, 6843, 6800, 6756, 6450, 6156, 6466, 6410, 6410, 7210
11706, 11746, 6866, 9946, 11323, 8113, 9663, 8570, 11226, 8533
4803, 5416, 4796, 5633, 4146, 4376, 4953, 4666, 4923, 5090
3083, 2700, 2640, 3493, 2440, 3463, 3696, 2566, 2743, 2756
2810, 2260, 1773, 2776, 2376, 2230, 2346, 2343, 2406, 2380
2816, 2720, 2470, 2526, 1913, 2373, 2236, 2110, 2590, 2873
5483, 6473, 7276, 6473, 6450, 5280, 6220, 5490, 5263, 5663
7890, 8220, 9140, 8073, 7546, 7230, 7376, 7210, 7080, 6823
6156, 6950, 7096, 7826, 6823, 7183, 7046, 5823, 6770, 5620
880, 1230, 966, 1243, 1143, 1080, 1206, 896, 840, 1220
1626, 1193, 1133, 1970, 1056, 1593, 1720, 1523, 1206, 1696
10590, 9613, 11633, 11353, 10053, 11813, 11150, 10696, 10233, 10243
1573, 1836, 1700, 2356, 1706, 1830, 2063, 1786, 1386, 1770
7163, 5663, 6193, 6460, 4766, 7863, 5866, 6770, 6350, 6280
4216, 6766, 5733, 6683, 5833, 7850, 6486, 6413, 4783, 4926
12463, 12760, 11830, 11023, 11423, 14360, 12810, 13153, 9216, 14026
7963, 7526, 7846, 7753, 8376, 8650, 6420, 7900, 8483, 7166
1283, 1340, 1076, 1193, 1320, 1286, 1173, 1123, 1353, 1353
2040, 1913, 1996, 1363, 2146, 1703, 1790, 1710, 1363, 1433
926, 953, 1703, 810, 876, 1060, 1290, 1100, 1183, 1036
870, 1196, 980, 1030, 1040, 1070, 1036, 1036, 1033, 793
1353, 1160, 1363, 1690, 1966, 1110, 1270, 976, 1096, 1086
2046, 1726, 1810, 1893, 1796, 2133, 1363, 1723, 1943, 2180
2213, 1706, 1140, 2200, 1863, 1720, 1870, 1746, 1970, 1993
2046, 2486, 2770, 1986, 2236, 2543, 2226, 2280, 2820, 2510
4350, 4120, 4873, 4203, 4726, 3946, 4040, 4166, 5153, 4010
3196, 2543, 2776, 2700, 2700, 2570, 2856, 3086, 3173, 2640
4956, 4943, 4980, 5086, 4676, 5526, 5493, 5170, 5393, 4710
1013, 1266, 1740, 1686, 1580, 1936, 1390, 1653, 1796, 1663
1883, 2843, 2460, 2766, 2066, 1893, 1903, 2590, 2513, 2683
2726, 2726, 3276, 2633, 2653, 2226, 2223, 2376, 2560, 2583
1026, 1700, 1083, 1140, 1133, 1123, 1036, 1240, 1263, 1410
0, 13896, 12620, 12156, 10473, 10900, 9496, 10836, 8593, 13170
6866, 8106, 6963, 7873, 8000, 6693, 6583, 7866, 8006, 7320
5380, 5423, 4956, 4673, 4983, 4630, 4106, 4970, 5053, 4850
10233, 10300, 0, 0, 9436, 11406, 6966, 0, 8003, 10833
5770, 5613, 5170, 6156, 5763, 5453, 6073, 6583, 6116, 6390
7873, 8070, 10706, 7873, 6926, 6500, 7060, 7793, 6863, 8766
9550, 8546, 0, 9536, 11113, 12930, 9310, 7843, 12210, 8863
7093, 7313, 6483, 8023, 6986, 6666, 7406, 8150, 7103, 7256
2373, 1830, 1713, 1740, 2116, 1970, 2263, 1810, 2536, 2480
3170, 3200, 3096, 2853, 3223, 2683, 2550, 3343, 2633, 3170
1723, 1390, 1366, 1420, 1790, 1126, 1766, 2086, 2066, 1853
2033, 1853, 1786, 2043, 2086, 2336, 1986, 1856, 1776, 1476
2980, 5240, 2856, 3306, 2166, 2560, 1980, 2850, 3133, 2336
2146, 2076, 2280, 2140, 1853, 1883, 1956, 3710, 2360, 2650
2593, 2440, 1990, 2096, 2250, 2950, 2430, 2286, 2156, 1916
