4263, 3823, 4230, 4146, 4106, 4143, 4263, 4580, 4720, 4303
4016, 4916, 4580, 4133, 4640, 4106, 4843, 4376, 4516, 4540
4473, 4846, 0, 4030, 4810, 4353, 4630, 4100, 4153, 6143
4440, 5640, 5643, 5060, 6276, 5156, 5166, 4486, 4436, 4770
10323, 12496, 10493, 9706, 11930, 9303, 9566, 8900, 7730, 13483
2390, 2160, 2043, 1923, 2696, 2290, 2293, 2323, 2460, 2450
2003, 1926, 2166, 1933, 2106, 2103, 1983, 2023, 2343, 0
3453, 1913, 2380, 1886, 1906, 2076, 1826, 1886, 1850, 1563
1506, 1770, 2366, 1633, 1773, 1750, 2040, 1786, 2106, 1760
0, 1976, 0, 0, 10133, 0, 1863, 4273, 12523, 6863
1980, 1813, 1406, 0, 2460, 0, 1546, 1866, 2803, 0
1393, 1546, 1166, 1266, 1680, 0, 1753, 1230, 0, 1246
1950, 1133, 1160, 1403, 1140, 11700, 1130, 1526, 1183, 1116
1096, 893, 1120, 1143, 1213, 1063, 1273, 1056, 1073, 943
2390, 1723, 1883, 2540, 1830, 1123, 976, 950, 1390, 1063
3713, 0, 4503, 3413, 3843, 3830, 3493, 3566, 3770, 3510
5386, 3853, 4520, 4176, 4293, 4843, 4340, 0, 3600, 4766
4740, 5053, 0, 4800, 5336, 5006, 4880, 6453, 6143, 4936
0, 6233, 7136, 7740, 5716, 4470, 0, 6180, 5143, 6336
13363, 12256, 0, 0, 0, 12633, 0, 0, 13660, 0
2223, 2170, 2180, 1996, 2210, 1930, 1940, 2503, 0, 1740
2236, 1936, 1763, 2130, 0, 1983, 2250, 2253, 2150, 2376
1813, 1760, 2150, 1963, 2026, 1596, 1953, 2226, 2096, 1923
2050, 2573, 2296, 2260, 2280, 2736, 1963, 1880, 2106, 2940
0, 0, 5733, 0, 0, 4483, 0, 7036, 13566, 7563
2033, 1763, 2016, 0, 1696, 0, 0, 2033, 2010, 1880
1573, 1856, 2536, 1693, 1703, 1320, 1390, 1856, 1380, 0
1670, 1423, 2013, 3083, 1383, 1710, 1406, 1743, 0, 1736
1473, 1686, 1560, 1693, 1913, 2893, 1770, 1593, 1616, 1940
7463, 7433, 5290, 7516, 3236, 6666, 5963, 10433, 2730, 2836
3693, 3290, 0, 3526, 3570, 2886, 3536, 3456, 4043, 3600
3346, 3116, 4286, 3716, 3730, 3746, 0, 3676, 4666, 4206
4383, 4296, 4520, 5040, 3943, 0, 3676, 5226, 4616, 0
0, 5040, 6883, 0, 6153, 6836, 8043, 5990, 5116, 3906
0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1776, 2076, 2140, 2066, 1916, 1876, 1680, 2676, 1913, 2990
1733, 1683, 1836, 1680, 2566, 2140, 2110, 1663, 1833, 1346
1720, 1790, 1836, 1290, 1810, 1783, 2080, 1643, 1786, 1866
1600, 1660, 1376, 1916, 1930, 6000, 1833, 1620, 2930, 1910
0, 0, 0, 0, 8243, 4360, 0, 3970, 4526, 0
0, 1576, 2006, 1366, 2016, 4820, 11373, 1323, 1993, 1560
1990, 1333, 1793, 1723, 0, 1523, 1183, 1326, 1600, 1833
1656, 1080, 1120, 1306, 1283, 3130, 1310, 1580, 1130, 1763
1260, 1320, 1196, 1300, 1250, 1276, 1363, 1633, 1173, 1506
2336, 2073, 2806, 2023, 4546, 5923, 5886, 9140, 7853, 6530
