7106, 8683, 7416, 6920, 6480, 9646, 9753, 7170, 9453, 7923
8510, 6166, 6653, 6953, 6930, 6716, 6956, 5340, 6473, 7280
1190, 1090, 1083, 1340, 1320, 1113, 1370, 1136, 1253, 913
5183, 3820, 4930, 4746, 5733, 6156, 6003, 4920, 6136, 5110
8540, 6860, 11040, 6780, 8163, 7250, 9126, 8300, 8026, 6913
1356, 1260, 1306, 1236, 1216, 1243, 1200, 1150, 1396, 1453
1266, 1180, 1276, 1003, 1070, 1203, 1350, 980, 983, 990
5410, 5740, 5166, 5083, 5503, 5083, 5473, 4920, 5690, 4836
3353, 2803, 3223, 3993, 3180, 3673, 3116, 4030, 3990, 3183
2856, 1803, 1890, 2256, 1850, 2160, 2576, 1666, 3166, 2600
5880, 5740, 5623, 6673, 6296, 5810, 5693, 5266, 5436, 5523
1096, 1926, 1673, 870, 1156, 1220, 1403, 913, 986, 1060
7913, 9766, 8753, 9173, 7013, 8220, 8040, 8216, 8286, 9186
1003, 1076, 956, 890, 1090, 1026, 1140, 1130, 930, 1023
6726, 7523, 0, 6596, 11670, 8453, 10606, 8350, 11813, 9930
7756, 7250, 7140, 6623, 7303, 6950, 8006, 6603, 6976, 7603
4050, 4273, 4086, 4756, 4773, 4396, 4166, 4820, 4873, 3913
9406, 9743, 9913, 9813, 11550, 9476, 10740, 7970, 9893, 8266
2386, 1843, 2656, 2480, 2293, 2383, 1923, 1626, 1356, 1983
783, 1006, 830, 933, 1073, 1036, 1083, 810, 1093, 940
1123, 1326, 1293, 1153, 1326, 1423, 1423, 1386, 1436, 1230
2553, 2276, 3293, 2120, 2583, 1316, 2436, 2096, 2863, 1540
5706, 5696, 6926, 7343, 5876, 5313, 5320, 6753, 5130, 5576
5296, 5263, 4873, 5843, 4856, 4856, 4996, 6370, 5270, 4400
4943, 5113, 5820, 5230, 5123, 5580, 6110, 5190, 5540, 5413
11433, 9596, 14163, 10036, 12090, 12453, 7926, 0, 11770, 11156
1876, 1773, 1943, 1296, 1733, 2016, 1320, 1423, 1460, 1583
1450, 1656, 3046, 1810, 1703, 1830, 1706, 1420, 1643, 1953
2913, 2923, 3260, 2693, 3783, 3166, 3463, 3156, 3206, 3270
8643, 0, 11676, 7173, 0, 8196, 12123, 8540, 8586, 9340
10223, 8296, 8333, 6970, 10036, 9046, 6120, 6403, 7750, 9696
13180, 9883, 10030, 12686, 13140, 14103, 10883, 13273, 11343, 12636
3750, 3863, 3670, 4303, 3650, 3760, 3940, 3513, 3510, 3060
1540, 1796, 2473, 1333, 1353, 2033, 1013, 1446, 1576, 1903
2860, 3290, 2556, 2723, 2736, 3283, 3206, 2806, 2930, 3693
3880, 2873, 2780, 3233, 4123, 2796, 3326, 2883, 3650, 2856
6986, 6443, 6630, 6796, 6413, 5793, 5800, 6063, 5783, 6810
4463, 3636, 4046, 4926, 8353, 4050, 4770, 4353, 3750, 4623
1080, 723, 866, 1083, 1126, 913, 910, 1183, 733, 1170
2200, 1203, 1996, 2336, 2513, 2420, 1283, 2416, 2386, 2060
3550, 3156, 3330, 3276, 3256, 3600, 3676, 2743, 3930, 4060
0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8593, 8760, 9666, 6940, 8816, 8330, 8326, 7236, 7970, 8696
2603, 3146, 2823, 2366, 2340, 2893, 3396, 3380, 2476, 3530
1790, 2310, 2176, 2070, 1863, 2186, 1836, 1986, 2366, 2600
3996, 4310, 4036, 4980, 4670, 3690, 3726, 3116, 4693, 4343
8326, 8530, 8236, 9223, 8276, 8790, 7920, 7973, 7983, 8576
6143, 4990, 4900, 4690, 5903, 4683, 4960, 4786, 5350, 5393
3463, 4666, 3773, 4603, 3640, 5053, 3466, 5250, 5280, 5083
1740, 2166, 2160, 2476, 1796, 2083, 2333, 1936, 2540, 1606
4610, 4646, 4670, 4913, 4206, 4903, 4126, 4046, 4113, 5523
7130, 6720, 5686, 6476, 6916, 5203, 6843, 4266, 4053, 6013
8566, 9836, 7990, 8286, 8120, 7610, 6650, 6553, 8416, 5590
7173, 13356, 12336, 8426, 9420, 7636, 9246, 8106, 7780, 9816
8133, 8203, 9526, 7886, 9306, 8006, 7883, 9200, 8323, 8113
973, 1586, 1003, 1110, 1346, 1200, 1316, 1293, 1346, 1123
6476, 8990, 9163, 7390, 7353, 6943, 8440, 7090, 7063, 7846
7630, 6743, 7983, 6730, 6823, 7270, 8483, 6183, 7606, 8356
1266, 1806, 1756, 1940, 1746, 1260, 1823, 1823, 1553, 1996
6616, 6266, 5853, 10023, 6736, 6380, 6203, 6656, 6210, 6436
2126, 2103, 3373, 2903, 3476, 2203, 2200, 2593, 2106, 2286
6356, 6453, 6790, 6530, 6206, 7056, 6333, 6643, 6790, 5913
1653, 1816, 1316, 1286, 1946, 1746, 1643, 1716, 1033, 1246
9986, 6716, 9633, 9220, 8520, 10126, 8756, 9283, 8970, 9966
11506, 7670, 11003, 9583, 9920, 10623, 8686, 12846, 9330, 9856
1800, 2396, 1880, 2756, 2843, 2160, 1930, 2666, 2080, 1866
5880, 6533, 6676, 6353, 6193, 5453, 5756, 6090, 6086, 6256
1073, 1140, 1056, 1083, 1200, 980, 1083, 843, 1053, 1080
5650, 5346, 5023, 6156, 5653, 5130, 6896, 5516, 5556, 6223
4296, 4303, 3310, 4423, 4006, 3820, 3156, 4596, 4123, 3660
3666, 2470, 3943, 3886, 3630, 3613, 3570, 3486, 3660, 3490
0, 0, 0, 14353, 0, 13000, 0, 11206, 0, 13320
4670, 4420, 3860, 4750, 4790, 4753, 4136, 4846, 4966, 4730
5450, 5466, 4783, 4183, 5290, 3930, 4213, 4070, 4280, 4256
6470, 5740, 7246, 6836, 7220, 4826, 5633, 4863, 5346, 5970
1206, 1276, 700, 973, 903, 880, 1173, 1073, 1110, 1200
8600, 9976, 9406, 7810, 8776, 6783, 6586, 8613, 5926, 8130
7240, 7260, 7640, 8316, 6313, 7446, 6343, 7963, 7940, 5363
1056, 1103, 1000, 710, 956, 1023, 950, 910, 1100, 1876
6916, 6250, 5846, 6810, 5783, 7380, 6796, 5803, 6553, 6706
3336, 3573, 4140, 3623, 4126, 3863, 3493, 3013, 3500, 3343
4396, 3943, 4750, 4580, 3666, 4193, 3843, 3043, 3830, 3910
1086, 1030, 980, 1160, 1083, 956, 1070, 1260, 1016, 1130
5383, 6390, 6176, 7280, 5740, 6203, 6566, 5650, 6566, 5726
1803, 2180, 1896, 1856, 2253, 3250, 1743, 1653, 1823, 1780
5790, 5733, 6506, 5536, 5856, 5780, 6276, 6290, 6333, 6253
5130, 5100, 5086, 4976, 4916, 4673, 4986, 5010, 5086, 4913
10666, 10873, 14020, 11363, 8010, 8103, 7843, 10036, 6763, 7966
2240, 2423, 2213, 2283, 2400, 2360, 2430, 2370, 2463, 2376
6370, 7243, 6246, 7300, 5333, 6343, 5806, 6866, 8246, 6636
3963, 3670, 3936, 4833, 3530, 4803, 5070, 5456, 5670, 6656
3466, 3186, 4040, 3746, 3596, 3496, 3813, 3933, 4260, 3506
6263, 6780, 5930, 6753, 6446, 5456, 6153, 6233, 5733, 5816
1156, 1273, 1840, 1676, 1366, 1660, 1096, 1163, 1210, 1636
10106, 10040, 10946, 9473, 10593, 9973, 10863, 9240, 8806, 11383
8743, 8833, 9810, 10906, 6600, 6730, 9083, 8550, 8296, 7973
2406, 2936, 2786, 2340, 2530, 2910, 2416, 2950, 2896, 3213
4913, 5620, 5380, 6326, 6506, 4846, 4546, 7783, 5233, 5283
2970, 2073, 3490, 3213, 2140, 2630, 2353, 3066, 2756, 3180
4290, 3793, 4380, 4833, 5556, 4920, 3910, 5233, 4990, 4076
