1,0,SOCIAL
2,0,SOCIAL
3,1,RELAY
4,1,RELAY
5,1,RELAY
6,1,RELAY
7,1,RELAY
8,1,RELAY
9,1,RELAY
10,1,RELAY
11,1,RELAY
12,1,RELAY
13,1,RELAY
14,1,RELAY
15,1,RELAY
16,1,RELAY
17,1,RELAY
18,1,RELAY
19,1,RELAY
20,1,RELAY
21,1,RELAY
22,1,RELAY
23,1,RELAY
24,2,ANTISOCIAL
25,2,ANTISOCIAL
26,2,ANTISOCIAL
27,2,ANTISOCIAL
28,2,ANTISOCIAL
29,2,ANTISOCIAL
30,2,ANTISOCIAL
