2190, 2896, 3033, 2380, 3070, 2446, 2680, 3380, 2320, 2680
3083, 2813, 2406, 3093, 3250, 3153, 2103, 3530, 2226, 2616
2153, 1896, 2283, 2176, 2386, 2096, 2216, 2723, 1896, 2393
2333, 1900, 2373, 2070, 2216, 2143, 2076, 2226, 2370, 2470
5033, 4430, 4166, 5686, 5050, 3546, 4990, 5186, 5010, 5446
2666, 2800, 2560, 2563, 2870, 3056, 2503, 3196, 2696, 2993
5510, 6803, 6793, 5813, 8410, 5810, 6890, 6020, 7833, 6423
6133, 6313, 5286, 6176, 6096, 6333, 6220, 6833, 4933, 6336
4850, 5300, 5626, 4340, 4166, 6296, 6656, 5460, 4786, 5380
3840, 3340, 4146, 3423, 4300, 3723, 3236, 3253, 4373, 4586
6246, 6183, 7183, 5013, 4850, 6530, 6096, 5446, 6463, 6246
8386, 7863, 8016, 8250, 7973, 8190, 7700, 7573, 7836, 8503
8116, 8563, 9216, 7556, 7786, 7936, 7193, 7760, 8220, 8063
3230, 1943, 3026, 3310, 2596, 2056, 3563, 3203, 3353, 3360
3210, 3270, 3233, 2333, 3283, 3206, 3186, 3383, 2630, 3216
10206, 9573, 10150, 9553, 8956, 9843, 9596, 9616, 9256, 9010
6103, 4386, 5046, 6103, 4300, 4700, 4283, 4773, 4180, 5086
8426, 8386, 6913, 8373, 8136, 8030, 6336, 7990, 7436, 6456
9563, 9216, 9330, 8263, 8493, 9756, 9070, 9896, 8423, 9603
4753, 4443, 4363, 4496, 4650, 4630, 4593, 5533, 5316, 4733
9123, 9420, 9356, 8546, 8723, 9330, 8463, 8340, 8906, 9166
11033, 10043, 8943, 8546, 9213, 11336, 9806, 10503, 9196, 9840
4823, 4816, 3690, 3320, 4903, 3246, 3676, 5370, 4830, 4683
7946, 6546, 6393, 7953, 7063, 5576, 6380, 6563, 4966, 5150
0, 9743, 11273, 10176, 0, 9570, 12656, 0, 9666, 0
11280, 11196, 10820, 9950, 10046, 9276, 10183, 9830, 9473, 11366
8793, 6310, 6990, 8513, 8316, 7720, 7786, 6500, 8866, 7343
9530, 8626, 9816, 9696, 11810, 8806, 9636, 9536, 11043, 9613
8656, 8466, 8873, 9210, 8520, 8986, 9020, 10170, 8203, 8286
11023, 0, 11900, 11073, 11743, 11143, 11286, 11676, 10946, 11313
7726, 8453, 8353, 8063, 7743, 8666, 8273, 8426, 8246, 8003
0, 0, 0, 0, 0, 0, 13980, 0, 0, 0
10346, 8756, 11950, 9823, 9503, 9676, 9646, 9526, 10440, 12606
3256, 3346, 3410, 3316, 3226, 3240, 4320, 3230, 3350, 3203
6506, 4976, 5100, 6376, 6693, 6523, 6183, 6603, 4840, 6280
7940, 8963, 9696, 10950, 8103, 8750, 9240, 8086, 8666, 9346
6480, 7770, 7136, 6633, 7393, 7180, 6283, 6960, 6410, 7340
11210, 8936, 9390, 8456, 8866, 9296, 9856, 9543, 10116, 9486
3616, 3180, 3410, 4200, 3343, 3683, 3226, 3130, 3220, 3640
1683, 1696, 1590, 1480, 1736, 1530, 1810, 1820, 1890, 1893
1506, 1540, 1500, 1646, 1713, 1640, 1706, 1570, 1593, 2230
1920, 1826, 1963, 1710, 1633, 1796, 1716, 1986, 1836, 1746
1720, 1903, 2083, 2206, 2033, 1823, 1870, 2016, 2053, 2093
2446, 2520, 2063, 2046, 3296, 2153, 2743, 2100, 2340, 2686
3136, 3433, 3593, 3013, 3583, 3296, 3036, 3213, 3263, 3163
2180, 1853, 2036, 1856, 1786, 1686, 2236, 2590, 2076, 1910
1470, 2200, 1496, 1606, 1626, 1663, 1673, 1473, 2206, 1636
1470, 1960, 1770, 1280, 1120, 1863, 1613, 2120, 2013, 1650
1566, 2306, 2006, 1460, 1743, 1473, 2100, 6726, 2770, 1546
1636, 1563, 1580, 1613, 1753, 1873, 2073, 1636, 2103, 1690
3606, 3363, 3440, 3606, 3273, 3203, 3196, 4413, 3383, 2963
3653, 4900, 3226, 5706, 4860, 3783, 3853, 4623, 4670, 4780
2526, 3273, 2326, 2293, 2133, 3136, 2076, 2120, 2713, 2423
3146, 1963, 3806, 2273, 2770, 2796, 3453, 3900, 3220, 3296
1006, 1630, 1756, 976, 1703, 1256, 1500, 1763, 1706, 1673
1530, 1653, 1426, 1640, 1673, 1610, 1466, 1453, 1490, 1616
1513, 1563, 1486, 1560, 1213, 1580, 2470, 1466, 2813, 1340
1316, 1483, 1600, 1716, 1856, 1690, 1573, 1653, 1496, 1773
1900, 2166, 2073, 2340, 1740, 1673, 2226, 1826, 1540, 1893
1496, 1726, 1763, 1603, 1620, 1620, 1626, 1770, 1603, 1866
2973, 2683, 2983, 2780, 2053, 2586, 2536, 2703, 2946, 2410
1683, 1956, 2443, 2290, 2156, 2386, 2500, 1570, 1650, 2296
1743, 2053, 1403, 1676, 1623, 1673, 1393, 1323, 1423, 1670
1820, 1713, 2146, 1883, 2173, 1906, 1566, 1966, 2206, 1983
