1,0,SOCIAL
2,0,SOCIAL
3,0,SOCIAL
4,0,SOCIAL
5,0,SOCIAL
6,0,SOCIAL
7,1,RELAY
8,1,RELAY
9,1,RELAY
10,2,ANTISOCIAL
11,2,ANTISOCIAL
12,2,ANTISOCIAL
13,2,ANTISOCIAL
14,2,ANTISOCIAL
15,2,ANTISOCIAL
16,2,ANTISOCIAL
17,2,ANTISOCIAL
18,2,ANTISOCIAL
19,2,ANTISOCIAL
20,2,ANTISOCIAL
21,2,ANTISOCIAL
22,2,ANTISOCIAL
23,2,ANTISOCIAL
24,2,ANTISOCIAL
25,2,ANTISOCIAL
26,2,ANTISOCIAL
27,2,ANTISOCIAL
28,2,ANTISOCIAL
29,2,ANTISOCIAL
30,2,ANTISOCIAL
